Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AttendanceScore,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
-0.4384222986141799,-0.1623991791992273,-0.3939381836990763,-0.8916882501868245,-1.7316580968036963,-0.9614863916702532,1.4051359227861628,-0.67846359583741,-1.1505541015749308,-0.9320143892374164,-1.322078986518628,2.483395993813116,-0.9810141559830952,-0.6791456840737199,-1.1559347102263289,0.2522004927270884,1.1563022799500973,-1.0853364387843123,0.3796721288811474,-0.4262300150429028,-0.2441231756370306,-0.2116036847575794,-1.3740508422516022,1.515243916193211,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,3.1970883700331973,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
2.280905882663645,1.7173393516894653,0.0996387436715968,-1.86842575225436,-1.730872586213175,-0.9614863916702532,-0.4916610012376805,-1.0794855041128393,2.1293060069870897,0.241988311858558,-0.6788770437360288,0.1557070814399297,-0.3278933184400019,-0.3687152874355457,-0.0345197463373974,0.2522004927270884,-0.663898703301707,1.7577486191538032,-1.0261667362455191,2.346151056253851,0.0135643635368237,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,2.0085433964299764,-0.5338211638414452,-0.2446249870365339
-0.4384222986141799,1.7173393516894653,0.9633983665702748,1.0617867539482455,-1.730087075622654,1.7496101475022634,2.725053307353892,-0.67846359583741,-0.0572673987209239,2.5899937140505074,-0.8075174322925486,-0.6201892226844656,-0.3278933184400019,-0.6791456840737199,-0.3148734873096303,-0.6654597159581094,-0.663898703301707,-2.5068789677533703,0.3796721288811474,-0.4262300150429028,-0.5130728174156116,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,-0.8374896350934075,-0.3482548844322107,-0.6791410784025343,4.11422280246132,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,1.8732865381429853,-0.2446249870365339
-0.4384222986141799,-2.04213771008792,-0.8875151110697495,2.038524256015781,-1.729301565032133,0.8459113011114247,0.3863007877246271,0.1235802207134485,-1.1505541015749308,2.5899937140505074,0.2216056761596102,1.707499689688721,0.161947309717318,1.4938670923934996,0.2458339946348354,1.1698607014122862,1.1563022799500973,0.3362060901847455,-1.0261667362455191,-0.4262300150429028,-0.3784241270038319,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,5.221994903217616,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,0.0996387436715968,-1.86842575225436,-1.728516054441612,-0.9614863916702532,-0.8841090709892251,0.5246021289888778,-0.8772324258614291,1.4159910129545328,-0.2929558780664691,-0.6201892226844656,-0.1646131090542286,-0.6791456840737199,-0.0345197463373974,1.1698607014122862,-1.573999194927609,0.3362060901847455,0.3796721288811474,-0.4262300150429028,0.2278864055455143,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,-0.8374896350934075,-0.3482548844322107,1.4724481139503225,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,1.8732865381429853,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,-0.1471497200137397,0.0850492518807105,-1.7277305438510908,1.7496101475022634,-0.5167334821422188,0.1235802207134485,-0.6039107501479274,-0.9320143892374164,2.151211504507408,1.707499689688721,-0.0013328996684553,1.4938670923934996,0.8065414765793012,0.2522004927270884,-0.663898703301707,-1.0853364387843123,0.3796721288811474,-0.4262300150429028,2.3098146979042875,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,4.168333000133267,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
2.280905882663645,-0.1623991791992273,0.2230329755142651,-0.8916882501868245,-1.7269450332605698,-0.0577875452794142,-0.1465956708226787,-0.2774416875619807,1.3093409798465847,0.241988311858558,-0.8075174322925486,-0.6201892226844656,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,-1.5831199246433072,0.2462017883241951,-2.5068789677533703,0.3796721288811474,2.346151056253851,-0.5799874002539923,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,-0.8374896350934075,-0.3482548844322107,1.4724481139503225,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,1.8732865381429853,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,1.0867925984129432,0.0850492518807105,-1.7261595226700488,-0.0577875452794142,-0.7139136709507913,-0.2774416875619807,1.855984331273588,2.5899937140505074,-0.1643154895099493,-0.6201892226844656,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,-1.5831199246433072,-0.663898703301707,0.3362060901847455,0.3796721288811474,2.346151056253851,-0.727703775706858,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,1.8732865381429853,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,-1.010909342912418,0.0850492518807105,-1.7253740120795276,0.8459113011114247,-0.947427709205771,-1.0794855041128393,1.5826626555600865,-0.9320143892374164,-0.1643154895099493,-0.6201892226844656,0.3252275191030913,1.4938670923934996,1.086895217551534,-0.6654597159581094,1.1563022799500973,0.3362060901847455,0.3796721288811474,2.346151056253851,-0.3464702486074346,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
-0.4384222986141799,-2.04213771008792,-0.270543951856408,1.0617867539482455,-1.7245885014890066,1.7496101475022634,1.4790784935893777,-0.67846359583741,-0.6039107501479274,0.241988311858558,-0.6788770437360288,-0.6201892226844656,-0.1646131090542286,-0.3687152874355457,0.2458339946348354,-0.6654597159581094,-1.573999194927609,0.3362060901847455,0.3796721288811474,-0.4262300150429028,-0.4631890898423333,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,-0.8374896350934075,-0.3482548844322107,1.4724481139503225,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,0.9633983665702748,-0.8916882501868245,-1.7238029908984855,-0.0577875452794142,0.3161828326526132,-1.0794855041128393,-0.6039107501479274,1.4159910129545328,1.250728784611769,-0.6201892226844656,2.1213098223465976,0.5625759024789769,1.6476026994959998,0.2522004927270884,1.1563022799500973,0.3362060901847455,-1.0261667362455191,-0.4262300150429028,0.5243724598277518,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,-0.8374896350934075,-0.3482548844322107,1.4724481139503225,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,2.320734916839626,-1.86842575225436,-1.7230174803079643,-0.9614863916702532,-0.6641936664451814,-1.0794855041128393,-0.8772324258614291,1.4159910129545328,0.6075268418291697,-0.6201892226844656,1.304908775417731,2.4251582823080224,1.9279564404682328,0.2522004927270884,1.1563022799500973,0.3362060901847455,0.3796721288811474,-0.4262300150429028,-0.471497081447342,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,0.59321567104227,1.0617867539482455,-1.7222319697174433,-0.9614863916702532,-0.2050273000493569,-1.0794855041128393,0.4893759527060795,-0.9320143892374164,3.308975001516086,-0.6201892226844656,4.733793172518971,0.5625759024789769,2.488663922412698,1.1698607014122862,-1.573999194927609,0.3362060901847455,0.3796721288811474,-0.4262300150429028,1.1944320301530005,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,1.8732865381429853,-0.2446249870365339
2.280905882663645,-2.04213771008792,-1.010909342912418,-1.86842575225436,-1.7214464591269223,-0.9614863916702532,-0.1574320820610808,-0.67846359583741,-1.1505541015749308,1.4159910129545328,-0.1643154895099493,0.9316033855643252,0.4885077284888646,2.114727885669848,1.3672489585237668,-1.5831199246433072,-0.663898703301707,-1.0853364387843123,-1.0261667362455191,-0.4262300150429028,1.2679522402199244,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,-0.8374896350934075,-0.3482548844322107,1.4724481139503225,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,2.0085433964299764,-0.5338211638414452,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,-1.010909342912418,0.0850492518807105,-1.7206609485364013,-0.9614863916702532,-0.8309894080558813,-0.67846359583741,-0.3305890744344257,-0.9320143892374164,-0.8075174322925486,-0.6201892226844656,-0.3278933184400019,-0.6791456840737199,-0.0345197463373974,1.1698607014122862,1.1563022799500973,-1.0853364387843123,0.3796721288811474,-0.4262300150429028,-1.2022573276487365,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,3.0229010957162923,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,-1.010909342912418,0.0850492518807105,-1.7198754379458805,-0.0577875452794142,-0.245823201182165,0.5246021289888778,-1.1505541015749308,-0.9320143892374164,-0.5502366551795089,-0.6201892226844656,-0.3278933184400019,-0.6791456840737199,-0.8755809692540959,0.2522004927270884,1.1563022799500973,1.7577486191538032,0.3796721288811474,-0.4262300150429028,-0.7429612906311525,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,3.1970883700331973,-0.1914976974381636,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
-0.4384222986141799,-0.1623991791992273,-0.7641208792270812,-0.8916882501868245,-1.719089927355359,-0.9614863916702532,-0.4865615135960795,-0.67846359583741,-0.8772324258614291,2.5899937140505074,-1.0647982094055883,0.1557070814399297,-0.6544537372115486,-0.3687152874355457,-1.1559347102263289,1.1698607014122862,0.2462017883241951,1.7577486191538032,-1.0261667362455191,-0.4262300150429028,-0.8072372379424791,-0.2116036847575794,0.7277751079147405,-0.6599597525607148,-0.1367882257762659,1.1940446282519868,-0.3482548844322107,-0.6791410784025343,-0.2430592721915189,-0.3140934709926001,-0.3127845978150477,-0.1914976974381636,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.2399040575616268,-0.4978732357873965,-0.5338211638414452,-0.2446249870365339
